X,CH1,Start,Increment,
Sequence,Volt,-1.430000e-02,5.000000e-05
0,8.00e-02,
1,8.00e-02,
2,8.00e-02,
3,8.00e-02,
4,8.00e-02,
5,8.00e-02,
6,8.00e-02,
7,8.00e-02,
8,8.00e-02,
9,8.00e-02,
10,8.00e-02,
11,8.00e-02,
12,8.00e-02,
13,8.00e-02,
14,8.00e-02,
15,8.00e-02,
16,8.00e-02,
17,8.00e-02,
18,8.00e-02,
19,8.00e-02,
20,8.00e-02,
21,8.00e-02,
22,8.00e-02,
23,8.00e-02,
24,8.00e-02,
25,8.00e-02,
26,8.00e-02,
27,8.00e-02,
28,8.00e-02,
29,8.00e-02,
30,8.00e-02,
31,8.00e-02,
32,8.00e-02,
33,8.00e-02,
34,8.00e-02,
35,8.00e-02,
36,8.00e-02,
37,8.00e-02,
38,8.00e-02,
39,8.00e-02,
40,8.00e-02,
41,8.00e-02,
42,8.00e-02,
43,8.00e-02,
44,8.00e-02,
45,8.00e-02,
46,8.00e-02,
47,8.00e-02,
48,8.00e-02,
49,8.00e-02,
50,8.00e-02,
51,8.00e-02,
52,8.00e-02,
53,8.00e-02,
54,1.60e-01,
55,1.60e-01,
56,8.00e-02,
57,8.00e-02,
58,8.00e-02,
59,8.00e-02,
60,1.60e-01,
61,1.60e-01,
62,8.00e-02,
63,8.00e-02,
64,8.00e-02,
65,8.00e-02,
66,8.00e-02,
67,8.00e-02,
68,8.00e-02,
69,8.00e-02,
70,1.60e-01,
71,1.60e-01,
72,8.00e-02,
73,8.00e-02,
74,8.00e-02,
75,8.00e-02,
76,8.00e-02,
77,8.00e-02,
78,8.00e-02,
79,8.00e-02,
80,8.00e-02,
81,8.00e-02,
82,8.00e-02,
83,8.00e-02,
84,1.60e-01,
85,1.60e-01,
86,8.00e-02,
87,8.00e-02,
88,8.00e-02,
89,8.00e-02,
90,8.00e-02,
91,8.00e-02,
92,8.00e-02,
93,8.00e-02,
94,8.00e-02,
95,8.00e-02,
96,1.60e-01,
97,1.60e-01,
98,8.00e-02,
99,8.00e-02,
100,8.00e-02,
101,8.00e-02,
102,8.00e-02,
103,8.00e-02,
104,1.60e-01,
105,1.60e-01,
106,8.00e-02,
107,8.00e-02,
108,8.00e-02,
109,8.00e-02,
110,1.60e-01,
111,1.60e-01,
112,1.60e-01,
113,1.60e-01,
114,8.00e-02,
115,8.00e-02,
116,8.00e-02,
117,8.00e-02,
118,8.00e-02,
119,8.00e-02,
120,8.00e-02,
121,8.00e-02,
122,8.00e-02,
123,8.00e-02,
124,8.00e-02,
125,8.00e-02,
126,1.60e-01,
127,1.60e-01,
128,1.60e-01,
129,1.60e-01,
130,8.00e-02,
131,8.00e-02,
132,8.00e-02,
133,8.00e-02,
134,1.60e-01,
135,1.60e-01,
136,8.00e-02,
137,8.00e-02,
138,1.60e-01,
139,1.60e-01,
140,8.00e-02,
141,8.00e-02,
142,8.00e-02,
143,8.00e-02,
144,8.00e-02,
145,8.00e-02,
146,8.00e-02,
147,8.00e-02,
148,8.00e-02,
149,8.00e-02,
150,1.60e-01,
151,1.60e-01,
152,1.60e-01,
153,1.60e-01,
154,1.60e-01,
155,1.60e-01,
156,1.60e-01,
157,1.60e-01,
158,1.60e-01,
159,1.60e-01,
160,8.00e-02,
161,8.00e-02,
162,1.60e-01,
163,1.60e-01,
164,1.60e-01,
165,1.60e-01,
166,1.60e-01,
167,1.60e-01,
168,8.00e-02,
169,8.00e-02,
170,1.60e-01,
171,1.60e-01,
172,8.00e-02,
173,8.00e-02,
174,8.00e-02,
175,8.00e-02,
176,8.00e-02,
177,8.00e-02,
178,8.00e-02,
179,8.00e-02,
180,1.60e-01,
181,1.60e-01,
182,8.00e-02,
183,8.00e-02,
184,1.60e-01,
185,1.60e-01,
186,8.00e-02,
187,8.00e-02,
188,8.00e-02,
189,8.00e-02,
190,8.00e-02,
191,8.00e-02,
192,1.60e-01,
193,1.60e-01,
194,1.60e-01,
195,1.60e-01,
196,8.00e-02,
197,8.00e-02,
198,8.00e-02,
199,8.00e-02,
200,8.00e-02,
201,8.00e-02,
202,1.60e-01,
203,1.60e-01,
204,1.60e-01,
205,1.60e-01,
206,1.60e-01,
207,1.60e-01,
208,8.00e-02,
209,8.00e-02,
210,1.60e-01,
211,1.60e-01,
212,1.60e-01,
213,1.60e-01,
214,1.60e-01,
215,1.60e-01,
216,8.00e-02,
217,8.00e-02,
218,8.00e-02,
219,8.00e-02,
220,1.60e-01,
221,1.60e-01,
222,8.00e-02,
223,8.00e-02,
224,1.60e-01,
225,1.60e-01,
226,8.00e-02,
227,8.00e-02,
228,8.00e-02,
229,8.00e-02,
230,1.60e-01,
231,1.60e-01,
232,1.60e-01,
233,1.60e-01,
234,1.60e-01,
235,1.60e-01,
236,1.60e-01,
237,1.60e-01,
238,8.00e-02,
239,8.00e-02,
240,8.00e-02,
241,8.00e-02,
242,8.00e-02,
243,8.00e-02,
244,1.60e-01,
245,1.60e-01,
246,8.00e-02,
247,8.00e-02,
248,8.00e-02,
249,8.00e-02,
250,8.00e-02,
251,8.00e-02,
252,8.00e-02,
253,8.00e-02,
254,8.00e-02,
255,8.00e-02,
256,8.00e-02,
257,8.00e-02,
258,1.60e-01,
259,1.60e-01,
260,1.60e-01,
261,1.60e-01,
262,8.00e-02,
263,8.00e-02,
264,8.00e-02,
265,8.00e-02,
266,1.60e-01,
267,1.60e-01,
268,1.60e-01,
269,1.60e-01,
270,8.00e-02,
271,8.00e-02,
272,1.60e-01,
273,1.60e-01,
274,8.00e-02,
275,8.00e-02,
276,1.60e-01,
277,1.60e-01,
278,8.00e-02,
279,8.00e-02,
280,8.00e-02,
281,8.00e-02,
282,8.00e-02,
283,8.00e-02,
284,8.32e+00,
285,8.32e+00,
286,5.52e+00,
287,5.52e+00,
288,2.80e+00,
289,2.80e+00,
290,1.20e+00,
291,1.20e+00,
292,4.00e-01,
293,4.00e-01,
294,1.60e-01,
295,1.60e-01,
296,8.00e-02,
297,8.00e-02,
298,8.00e-02,
299,8.00e-02,
300,8.00e-02,
301,8.00e-02,
302,8.00e-02,
303,8.00e-02,
304,4.80e-01,
305,4.80e-01,
306,8.00e-02,
307,8.00e-02,
308,1.60e-01,
309,1.60e-01,
310,8.00e-02,
311,8.00e-02,
312,8.00e-02,
313,8.00e-02,
314,8.00e-02,
315,8.00e-02,
316,2.40e-01,
317,2.40e-01,
318,1.60e+00,
319,1.60e+00,
320,3.84e+00,
321,3.84e+00,
322,7.20e+00,
323,7.20e+00,
324,8.08e+00,
325,8.08e+00,
326,4.88e+00,
327,4.88e+00,
328,2.56e+00,
329,2.56e+00,
330,1.12e+00,
331,1.12e+00,
332,3.20e-01,
333,3.20e-01,
334,8.00e-02,
335,8.00e-02,
336,8.00e-02,
337,8.00e-02,
338,8.00e-02,
339,8.00e-02,
340,8.00e-02,
341,8.00e-02,
342,8.00e-02,
343,8.00e-02,
344,1.60e-01,
345,1.60e-01,
346,1.60e-01,
347,1.60e-01,
348,1.60e-01,
349,1.60e-01,
350,1.60e-01,
351,1.60e-01,
352,1.60e-01,
353,1.60e-01,
354,2.40e-01,
355,2.40e-01,
356,2.40e-01,
