X,CH1,Start,Increment,
Sequence,Volt,-1.530000e-02,5.000000e-05
0,1.60e-01,
1,1.60e-01,
2,1.60e-01,
3,1.60e-01,
4,1.60e-01,
5,1.60e-01,
6,1.60e-01,
7,1.60e-01,
8,1.60e-01,
9,1.60e-01,
10,1.60e-01,
11,1.60e-01,
12,1.60e-01,
13,1.60e-01,
14,1.60e-01,
15,1.60e-01,
16,1.80e-01,
17,1.80e-01,
18,1.60e-01,
19,1.60e-01,
20,1.80e-01,
21,1.80e-01,
22,1.80e-01,
23,1.80e-01,
24,1.80e-01,
25,1.80e-01,
26,1.80e-01,
27,1.80e-01,
28,1.60e-01,
29,1.60e-01,
30,1.60e-01,
31,1.60e-01,
32,1.80e-01,
33,1.80e-01,
34,1.60e-01,
35,1.60e-01,
36,1.60e-01,
37,1.60e-01,
38,1.80e-01,
39,1.80e-01,
40,1.60e-01,
41,1.60e-01,
42,1.80e-01,
43,1.80e-01,
44,1.60e-01,
45,1.60e-01,
46,1.60e-01,
47,1.60e-01,
48,1.60e-01,
49,1.60e-01,
50,1.60e-01,
51,1.60e-01,
52,1.60e-01,
53,1.60e-01,
54,2.00e-01,
55,2.00e-01,
56,2.00e-01,
57,2.00e-01,
58,2.00e-01,
59,2.00e-01,
60,1.80e-01,
61,1.80e-01,
62,1.80e-01,
63,1.80e-01,
64,1.80e-01,
65,1.80e-01,
66,1.80e-01,
67,1.80e-01,
68,1.80e-01,
69,1.80e-01,
70,1.80e-01,
71,1.80e-01,
72,1.80e-01,
73,1.80e-01,
74,1.60e-01,
75,1.60e-01,
76,2.00e-01,
77,2.00e-01,
78,1.60e-01,
79,1.60e-01,
80,1.80e-01,
81,1.80e-01,
82,1.60e-01,
83,1.60e-01,
84,1.80e-01,
85,1.80e-01,
86,1.60e-01,
87,1.60e-01,
88,1.60e-01,
89,1.60e-01,
90,1.80e-01,
91,1.80e-01,
92,1.80e-01,
93,1.80e-01,
94,1.80e-01,
95,1.80e-01,
96,1.80e-01,
97,1.80e-01,
98,1.80e-01,
99,1.80e-01,
100,1.80e-01,
101,1.80e-01,
102,1.80e-01,
103,1.80e-01,
104,1.80e-01,
105,1.80e-01,
106,1.80e-01,
107,1.80e-01,
108,1.80e-01,
109,1.80e-01,
110,1.80e-01,
111,1.80e-01,
112,1.80e-01,
113,1.80e-01,
114,2.00e-01,
115,2.00e-01,
116,1.80e-01,
117,1.80e-01,
118,1.60e-01,
119,1.60e-01,
120,1.80e-01,
121,1.80e-01,
122,1.80e-01,
123,1.80e-01,
124,1.60e-01,
125,1.60e-01,
126,1.80e-01,
127,1.80e-01,
128,1.80e-01,
129,1.80e-01,
130,2.00e-01,
131,2.00e-01,
132,1.80e-01,
133,1.80e-01,
134,1.80e-01,
135,1.80e-01,
136,1.80e-01,
137,1.80e-01,
138,1.60e-01,
139,1.60e-01,
140,1.80e-01,
141,1.80e-01,
142,1.60e-01,
143,1.60e-01,
144,1.60e-01,
145,1.60e-01,
146,1.60e-01,
147,1.60e-01,
148,1.60e-01,
149,1.60e-01,
150,1.60e-01,
151,1.60e-01,
152,2.40e-01,
153,2.40e-01,
154,2.20e-01,
155,2.20e-01,
156,2.00e-01,
157,2.00e-01,
158,2.20e-01,
159,2.20e-01,
160,1.80e-01,
161,1.80e-01,
162,1.80e-01,
163,1.80e-01,
164,2.20e-01,
165,2.20e-01,
166,1.80e-01,
167,1.80e-01,
168,1.80e-01,
169,1.80e-01,
170,1.80e-01,
171,1.80e-01,
172,1.80e-01,
173,1.80e-01,
174,1.80e-01,
175,1.80e-01,
176,1.80e-01,
177,1.80e-01,
178,1.60e-01,
179,1.60e-01,
180,1.80e-01,
181,1.80e-01,
182,1.80e-01,
183,1.80e-01,
184,1.60e-01,
185,1.60e-01,
186,1.60e-01,
187,1.60e-01,
188,1.80e-01,
189,1.80e-01,
190,1.60e-01,
191,1.60e-01,
192,1.60e-01,
193,1.60e-01,
194,1.60e-01,
195,1.60e-01,
196,1.40e-01,
197,1.40e-01,
198,1.40e-01,
199,1.40e-01,
200,1.40e-01,
201,1.40e-01,
202,1.60e-01,
203,1.60e-01,
204,1.60e-01,
205,1.60e-01,
206,1.60e-01,
207,1.60e-01,
208,1.60e-01,
209,1.60e-01,
210,1.60e-01,
211,1.60e-01,
212,1.80e-01,
213,1.80e-01,
214,1.80e-01,
215,1.80e-01,
216,1.60e-01,
217,1.60e-01,
218,1.60e-01,
219,1.60e-01,
220,1.40e-01,
221,1.40e-01,
222,2.00e-01,
223,2.00e-01,
224,1.40e-01,
225,1.40e-01,
226,1.60e-01,
227,1.60e-01,
228,1.80e-01,
229,1.80e-01,
230,1.80e-01,
231,1.80e-01,
232,1.60e-01,
233,1.60e-01,
234,1.80e-01,
235,1.80e-01,
236,1.60e-01,
237,1.60e-01,
238,1.80e-01,
239,1.80e-01,
240,1.60e-01,
241,1.60e-01,
242,1.60e-01,
243,1.60e-01,
244,1.60e-01,
245,1.60e-01,
246,1.40e-01,
247,1.40e-01,
248,1.40e-01,
249,1.40e-01,
250,1.80e-01,
251,1.80e-01,
252,1.80e-01,
253,1.80e-01,
254,1.80e-01,
255,1.80e-01,
256,2.00e-01,
257,2.00e-01,
258,1.80e-01,
259,1.80e-01,
260,1.80e-01,
261,1.80e-01,
262,1.80e-01,
263,1.80e-01,
264,1.60e-01,
265,1.60e-01,
266,1.80e-01,
267,1.80e-01,
268,1.80e-01,
269,1.80e-01,
270,1.80e-01,
271,1.80e-01,
272,1.60e-01,
273,1.60e-01,
274,1.60e-01,
275,1.60e-01,
276,1.80e-01,
277,1.80e-01,
278,1.60e-01,
279,1.60e-01,
280,1.40e-01,
281,1.40e-01,
282,1.40e-01,
283,1.40e-01,
284,1.60e-01,
285,1.60e-01,
286,1.60e-01,
287,1.60e-01,
288,1.80e-01,
289,1.80e-01,
290,1.40e-01,
291,1.40e-01,
292,1.40e-01,
293,1.40e-01,
294,1.60e-01,
295,1.60e-01,
296,1.60e-01,
297,1.60e-01,
298,1.60e-01,
299,1.60e-01,
300,1.80e-01,
301,1.80e-01,
302,1.60e-01,
303,1.60e-01,
304,1.90e+00,
305,1.90e+00,
306,2.12e+00,
307,2.12e+00,
308,1.70e+00,
309,1.70e+00,
310,1.20e+00,
311,1.20e+00,
312,7.20e-01,
313,7.20e-01,
314,3.80e-01,
315,3.80e-01,
316,2.60e-01,
317,2.60e-01,
318,2.40e-01,
319,2.40e-01,
320,2.40e-01,
321,2.40e-01,
322,2.00e-01,
323,2.00e-01,
324,2.60e-01,
325,2.60e-01,
326,2.00e-01,
327,2.00e-01,
328,2.40e-01,
329,2.40e-01,
330,3.60e-01,
331,3.60e-01,
332,3.20e-01,
333,3.20e-01,
334,3.80e-01,
335,3.80e-01,
336,5.20e-01,
337,5.20e-01,
338,9.80e-01,
339,9.80e-01,
340,1.46e+00,
341,1.46e+00,
342,1.88e+00,
343,1.88e+00,
344,1.96e+00,
345,1.96e+00,
346,1.76e+00,
347,1.76e+00,
348,1.46e+00,
349,1.46e+00,
350,1.06e+00,
351,1.06e+00,
352,6.40e-01,
353,6.40e-01,
354,4.40e-01,
355,4.40e-01,
356,2.40e-01,
357,2.40e-01,
358,3.00e-01,
359,3.00e-01,
360,2.40e-01,
361,2.40e-01,
362,2.40e-01,
363,2.40e-01,
364,2.80e-01,
365,2.80e-01,
366,2.20e-01,
367,2.20e-01,
368,2.40e-01,
369,2.40e-01,
370,3.00e-01,
371,3.00e-01,
372,2.80e-01,
373,2.80e-01,
374,2.60e-01,
375,2.60e-01,
376,4.00e-01,
377,4.00e-01,
378,7.80e-01,
379,7.80e-01,
380,1.26e+00,
381,1.26e+00,
382,1.72e+00,
383,1.72e+00,
384,1.78e+00,
385,1.78e+00,
386,1.58e+00,
387,1.58e+00,
388,1.24e+00,
389,1.24e+00,
390,8.60e-01,
391,8.60e-01,
392,5.60e-01,
393,5.60e-01,
394,3.40e-01,
395,3.40e-01,
396,2.00e-01,
397,2.00e-01,
398,2.00e-01,
399,2.00e-01,
400,2.00e-01,
401,2.00e-01,
402,2.00e-01,
403,2.00e-01,
404,2.00e-01,
405,2.00e-01,
406,2.00e-01,
407,2.00e-01,
408,2.20e-01,
409,2.20e-01,
410,2.60e-01,
411,2.60e-01,
412,2.60e-01,
413,2.60e-01,
414,2.80e-01,
415,2.80e-01,
416,3.80e-01,
417,3.80e-01,
418,7.40e-01,
419,7.40e-01,
420,1.12e+00,
421,1.12e+00,
422,1.50e+00,
423,1.50e+00,
424,1.60e+00,
425,1.60e+00,
426,1.42e+00,
427,1.42e+00,
428,1.12e+00,
429,1.12e+00,
430,7.80e-01,
431,7.80e-01,
432,5.60e-01,
433,5.60e-01,
434,3.60e-01,
435,3.60e-01,
436,2.20e-01,
437,2.20e-01,
438,2.00e-01,
439,2.00e-01,
440,2.00e-01,
441,2.00e-01,
442,2.00e-01,
443,2.00e-01,
444,2.20e-01,
445,2.20e-01,
446,2.00e-01,
447,2.00e-01,
448,2.20e-01,
449,2.20e-01,
450,2.80e-01,
451,2.80e-01,
452,3.00e-01,
453,3.00e-01,
454,2.80e-01,
455,2.80e-01,
456,3.20e-01,
457,3.20e-01,
458,6.80e-01,
459,6.80e-01,
460,1.04e+00,
461,1.04e+00,
462,1.38e+00,
463,1.38e+00,
464,1.46e+00,
465,1.46e+00,
466,1.24e+00,
467,1.24e+00,
468,1.02e+00,
469,1.02e+00,
470,6.80e-01,
471,6.80e-01,
472,3.80e-01,
473,3.80e-01,
474,3.00e-01,
475,3.00e-01,
476,2.20e-01,
477,2.20e-01,
478,2.20e-01,
479,2.20e-01,
480,2.00e-01,
481,2.00e-01,
482,2.20e-01,
483,2.20e-01,
484,2.00e-01,
485,2.00e-01,
486,2.00e-01,
487,2.00e-01,
488,2.00e-01,
489,2.00e-01,
490,2.20e-01,
491,2.20e-01,
492,2.40e-01,
493,2.40e-01,
494,2.40e-01,
495,2.40e-01,
496,2.60e-01,
497,2.60e-01,
498,4.80e-01,
499,4.80e-01,
500,8.80e-01,
501,8.80e-01,
502,1.24e+00,
503,1.24e+00,
504,1.34e+00,
505,1.34e+00,
506,1.16e+00,
507,1.16e+00,
508,9.20e-01,
509,9.20e-01,
510,6.00e-01,
511,6.00e-01,
512,4.40e-01,
513,4.40e-01,
514,2.60e-01,
515,2.60e-01,
516,2.00e-01,
517,2.00e-01,
