X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-03,2.000000e-06
0,1.80e-01,0.00e+00,
1,1.80e-01,0.00e+00,
2,1.80e-01,8.00e-02,
3,1.80e-01,8.00e-02,
4,1.80e-01,0.00e+00,
5,1.80e-01,0.00e+00,
6,1.80e-01,8.00e-02,
7,1.80e-01,8.00e-02,
8,1.80e-01,8.00e-02,
9,1.80e-01,8.00e-02,
10,2.00e-01,8.00e-02,
11,2.00e-01,8.00e-02,
12,2.00e-01,8.00e-02,
13,2.00e-01,8.00e-02,
14,2.00e-01,8.00e-02,
15,2.00e-01,8.00e-02,
16,1.80e-01,8.00e-02,
17,1.80e-01,8.00e-02,
18,2.00e-01,8.00e-02,
19,2.00e-01,8.00e-02,
20,2.00e-01,8.00e-02,
21,2.00e-01,8.00e-02,
22,1.80e-01,0.00e+00,
23,1.80e-01,0.00e+00,
24,1.80e-01,8.00e-02,
25,1.80e-01,8.00e-02,
26,2.00e-01,8.00e-02,
27,2.00e-01,8.00e-02,
28,2.00e-01,0.00e+00,
29,2.00e-01,0.00e+00,
30,2.00e-01,0.00e+00,
31,2.00e-01,0.00e+00,
32,2.00e-01,8.00e-02,
33,2.00e-01,8.00e-02,
34,1.80e-01,8.00e-02,
35,1.80e-01,8.00e-02,
36,1.80e-01,8.00e-02,
37,1.80e-01,8.00e-02,
38,1.80e-01,0.00e+00,
39,1.80e-01,0.00e+00,
40,1.80e-01,8.00e-02,
41,1.80e-01,8.00e-02,
42,1.80e-01,8.00e-02,
43,1.80e-01,8.00e-02,
44,1.80e-01,0.00e+00,
45,1.80e-01,0.00e+00,
46,1.80e-01,8.00e-02,
47,1.80e-01,8.00e-02,
48,1.80e-01,8.00e-02,
49,1.80e-01,8.00e-02,
50,1.80e-01,8.00e-02,
51,1.80e-01,8.00e-02,
52,1.80e-01,8.00e-02,
53,1.80e-01,8.00e-02,
54,1.80e-01,0.00e+00,
55,1.80e-01,0.00e+00,
56,1.80e-01,8.00e-02,
57,1.80e-01,8.00e-02,
58,2.00e-01,8.00e-02,
59,2.00e-01,8.00e-02,
60,2.00e-01,0.00e+00,
61,2.00e-01,0.00e+00,
62,2.00e-01,0.00e+00,
63,2.00e-01,0.00e+00,
64,1.80e-01,8.00e-02,
65,1.80e-01,8.00e-02,
66,1.80e-01,8.00e-02,
67,1.80e-01,8.00e-02,
68,1.80e-01,8.00e-02,
69,1.80e-01,8.00e-02,
70,1.80e-01,8.00e-02,
71,1.80e-01,8.00e-02,
72,1.80e-01,0.00e+00,
73,1.80e-01,0.00e+00,
74,2.00e-01,8.00e-02,
75,2.00e-01,8.00e-02,
76,2.00e-01,0.00e+00,
77,2.00e-01,0.00e+00,
78,2.00e-01,8.00e-02,
79,2.00e-01,8.00e-02,
80,2.00e-01,8.00e-02,
81,2.00e-01,8.00e-02,
82,2.00e-01,8.00e-02,
83,2.00e-01,8.00e-02,
84,2.00e-01,8.00e-02,
85,2.00e-01,8.00e-02,
86,1.80e-01,8.00e-02,
87,1.80e-01,8.00e-02,
88,1.80e-01,0.00e+00,
89,1.80e-01,0.00e+00,
90,1.80e-01,0.00e+00,
91,1.80e-01,0.00e+00,
92,1.80e-01,8.00e-02,
93,1.80e-01,8.00e-02,
94,1.80e-01,8.00e-02,
95,1.80e-01,8.00e-02,
96,1.80e-01,0.00e+00,
97,1.80e-01,0.00e+00,
98,1.80e-01,0.00e+00,
99,1.80e-01,0.00e+00,
100,1.80e-01,0.00e+00,
101,1.80e-01,0.00e+00,
102,1.80e-01,8.00e-02,
103,1.80e-01,8.00e-02,
104,1.80e-01,0.00e+00,
105,1.80e-01,0.00e+00,
106,1.80e-01,0.00e+00,
107,1.80e-01,0.00e+00,
108,2.00e-01,8.00e-02,
109,2.00e-01,8.00e-02,
110,1.80e-01,0.00e+00,
111,1.80e-01,0.00e+00,
112,1.80e-01,8.00e-02,
113,1.80e-01,8.00e-02,
114,1.80e-01,8.00e-02,
115,1.80e-01,8.00e-02,
116,1.80e-01,8.00e-02,
117,1.80e-01,8.00e-02,
118,1.80e-01,0.00e+00,
119,1.80e-01,0.00e+00,
120,1.80e-01,8.00e-02,
121,1.80e-01,8.00e-02,
122,1.80e-01,0.00e+00,
123,1.80e-01,0.00e+00,
124,2.00e-01,8.00e-02,
125,2.00e-01,8.00e-02,
126,1.80e-01,8.00e-02,
127,1.80e-01,8.00e-02,
128,1.80e-01,0.00e+00,
129,1.80e-01,0.00e+00,
130,1.80e-01,0.00e+00,
131,1.80e-01,0.00e+00,
132,1.80e-01,0.00e+00,
133,1.80e-01,0.00e+00,
134,1.80e-01,8.00e-02,
135,1.80e-01,8.00e-02,
136,1.80e-01,8.00e-02,
137,1.80e-01,8.00e-02,
138,1.80e-01,0.00e+00,
139,1.80e-01,0.00e+00,
140,1.80e-01,8.00e-02,
141,1.80e-01,8.00e-02,
142,1.80e-01,8.00e-02,
143,1.80e-01,8.00e-02,
144,1.80e-01,8.00e-02,
145,1.80e-01,8.00e-02,
146,1.80e-01,8.00e-02,
147,1.80e-01,8.00e-02,
148,1.80e-01,0.00e+00,
149,1.80e-01,0.00e+00,
150,1.80e-01,8.00e-02,
151,1.80e-01,8.00e-02,
152,1.80e-01,8.00e-02,
153,1.80e-01,8.00e-02,
154,1.80e-01,8.00e-02,
155,1.80e-01,8.00e-02,
156,2.00e-01,0.00e+00,
157,2.00e-01,0.00e+00,
158,2.00e-01,8.00e-02,
159,2.00e-01,8.00e-02,
160,2.00e-01,0.00e+00,
161,2.00e-01,0.00e+00,
162,2.00e-01,8.00e-02,
163,2.00e-01,8.00e-02,
164,1.80e-01,0.00e+00,
165,1.80e-01,0.00e+00,
166,2.00e-01,8.00e-02,
167,2.00e-01,8.00e-02,
168,2.00e-01,0.00e+00,
169,2.00e-01,0.00e+00,
170,1.80e-01,0.00e+00,
171,1.80e-01,0.00e+00,
172,1.80e-01,8.00e-02,
173,1.80e-01,8.00e-02,
174,1.80e-01,0.00e+00,
175,1.80e-01,0.00e+00,
176,1.80e-01,0.00e+00,
177,1.80e-01,0.00e+00,
178,2.00e-01,0.00e+00,
179,2.00e-01,0.00e+00,
180,2.00e-01,8.00e-02,
181,2.00e-01,8.00e-02,
182,2.00e-01,0.00e+00,
183,2.00e-01,0.00e+00,
184,2.00e-01,8.00e-02,
185,2.00e-01,8.00e-02,
186,1.80e-01,8.00e-02,
187,1.80e-01,8.00e-02,
188,1.80e-01,8.00e-02,
189,1.80e-01,8.00e-02,
190,1.80e-01,0.00e+00,
191,1.80e-01,0.00e+00,
192,1.80e-01,0.00e+00,
193,1.80e-01,0.00e+00,
194,1.80e-01,8.00e-02,
195,1.80e-01,8.00e-02,
196,1.80e-01,0.00e+00,
197,1.80e-01,0.00e+00,
198,1.80e-01,8.00e-02,
199,1.80e-01,8.00e-02,
200,1.80e-01,8.00e-02,
201,1.80e-01,8.00e-02,
202,1.80e-01,8.00e-02,
203,1.80e-01,8.00e-02,
204,1.80e-01,8.00e-02,
205,1.80e-01,8.00e-02,
206,2.00e-01,8.00e-02,
207,2.00e-01,8.00e-02,
208,2.00e-01,8.00e-02,
209,2.00e-01,8.00e-02,
210,1.80e-01,8.00e-02,
211,1.80e-01,8.00e-02,
212,1.80e-01,0.00e+00,
213,1.80e-01,0.00e+00,
214,2.00e-01,0.00e+00,
215,2.00e-01,0.00e+00,
216,2.00e-01,0.00e+00,
217,2.00e-01,0.00e+00,
218,1.80e-01,8.00e-02,
219,1.80e-01,8.00e-02,
220,1.80e-01,0.00e+00,
221,1.80e-01,0.00e+00,
222,2.00e-01,0.00e+00,
223,2.00e-01,0.00e+00,
224,2.00e-01,8.00e-02,
225,2.00e-01,8.00e-02,
226,1.80e-01,8.00e-02,
227,1.80e-01,8.00e-02,
228,2.00e-01,8.00e-02,
229,2.00e-01,8.00e-02,
230,1.80e-01,8.00e-02,
231,1.80e-01,8.00e-02,
232,1.80e-01,0.00e+00,
233,1.80e-01,0.00e+00,
234,1.80e-01,0.00e+00,
235,1.80e-01,0.00e+00,
236,1.80e-01,8.00e-02,
237,1.80e-01,8.00e-02,
238,1.80e-01,8.00e-02,
239,1.80e-01,8.00e-02,
240,1.80e-01,8.00e-02,
241,1.80e-01,8.00e-02,
242,1.80e-01,0.00e+00,
243,1.80e-01,0.00e+00,
244,2.00e-01,8.00e-02,
245,2.00e-01,8.00e-02,
246,1.80e-01,8.00e-02,
247,1.80e-01,8.00e-02,
248,2.00e-01,8.00e-02,
249,2.00e-01,8.00e-02,
250,1.80e-01,8.00e-02,
251,1.80e-01,8.00e-02,
252,1.80e-01,8.00e-02,
253,1.80e-01,8.00e-02,
254,2.00e-01,0.00e+00,
255,2.00e-01,0.00e+00,
256,2.00e-01,8.00e-02,
257,2.00e-01,8.00e-02,
258,2.00e-01,8.00e-02,
259,2.00e-01,8.00e-02,
260,1.80e-01,8.00e-02,
261,1.80e-01,8.00e-02,
262,1.80e-01,0.00e+00,
263,1.80e-01,0.00e+00,
264,2.00e-01,8.00e-02,
265,2.00e-01,8.00e-02,
266,1.80e-01,8.00e-02,
267,1.80e-01,8.00e-02,
268,1.80e-01,8.00e-02,
269,1.80e-01,8.00e-02,
270,1.80e-01,8.00e-02,
271,1.80e-01,8.00e-02,
272,1.80e-01,8.00e-02,
273,1.80e-01,8.00e-02,
274,1.80e-01,8.00e-02,
275,1.80e-01,8.00e-02,
276,1.80e-01,8.00e-02,
277,1.80e-01,8.00e-02,
278,1.80e-01,0.00e+00,
279,1.80e-01,0.00e+00,
280,2.00e-01,0.00e+00,
281,2.00e-01,0.00e+00,
282,1.80e-01,8.00e-02,
283,1.80e-01,8.00e-02,
284,1.80e-01,8.00e-02,
285,1.80e-01,8.00e-02,
286,1.80e-01,8.00e-02,
287,1.80e-01,8.00e-02,
288,1.80e-01,8.00e-02,
289,1.80e-01,8.00e-02,
290,1.80e-01,8.00e-02,
291,1.80e-01,8.00e-02,
292,1.80e-01,8.00e-02,
293,1.80e-01,8.00e-02,
294,1.80e-01,0.00e+00,
295,1.80e-01,0.00e+00,
296,1.80e-01,8.00e-02,
297,1.80e-01,8.00e-02,
298,1.80e-01,8.00e-02,
299,1.80e-01,8.00e-02,
300,1.80e-01,8.00e-02,
301,1.80e-01,8.00e-02,
302,1.80e-01,8.00e-02,
303,1.80e-01,8.00e-02,
304,2.00e-01,8.00e-02,
305,2.00e-01,8.00e-02,
306,2.00e-01,8.00e-02,
307,2.00e-01,8.00e-02,
308,1.80e-01,0.00e+00,
309,1.80e-01,0.00e+00,
310,1.80e-01,8.00e-02,
311,1.80e-01,8.00e-02,
312,2.00e-01,0.00e+00,
313,2.00e-01,0.00e+00,
314,2.00e-01,8.00e-02,
315,2.00e-01,8.00e-02,
316,2.00e-01,0.00e+00,
317,2.00e-01,0.00e+00,
318,2.00e-01,0.00e+00,
319,2.00e-01,0.00e+00,
320,2.00e-01,8.00e-02,
321,2.00e-01,8.00e-02,
322,1.80e-01,8.00e-02,
323,1.80e-01,8.00e-02,
324,1.80e-01,8.00e-02,
325,1.80e-01,8.00e-02,
326,2.00e-01,8.00e-02,
327,2.00e-01,8.00e-02,
328,2.00e-01,0.00e+00,
329,2.00e-01,0.00e+00,
330,2.00e-01,8.00e-02,
331,2.00e-01,8.00e-02,
332,1.80e-01,0.00e+00,
333,1.80e-01,0.00e+00,
334,1.80e-01,8.00e-02,
335,1.80e-01,8.00e-02,
336,1.80e-01,8.00e-02,
337,1.80e-01,8.00e-02,
338,1.80e-01,8.00e-02,
339,1.80e-01,8.00e-02,
340,1.80e-01,0.00e+00,
341,1.80e-01,0.00e+00,
342,1.80e-01,0.00e+00,
343,1.80e-01,0.00e+00,
344,1.80e-01,0.00e+00,
345,1.80e-01,0.00e+00,
346,1.80e-01,8.00e-02,
347,1.80e-01,8.00e-02,
348,1.80e-01,8.00e-02,
349,1.80e-01,8.00e-02,
350,1.80e-01,0.00e+00,
351,1.80e-01,0.00e+00,
352,1.80e-01,0.00e+00,
353,1.80e-01,0.00e+00,
354,1.80e-01,0.00e+00,
355,1.80e-01,0.00e+00,
356,1.80e-01,0.00e+00,
