X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-4.800000e-04,1.000000e-06
0,2.00e-01,-2.00e-01,
1,1.40e-01,0.00e+00,
2,1.60e-01,-2.00e-01,
3,2.20e-01,2.00e-01,
4,2.00e-01,-2.00e-01,
5,1.40e-01,2.00e-01,
6,2.00e-01,0.00e+00,
7,1.40e-01,-2.00e-01,
8,1.60e-01,-2.00e-01,
9,2.20e-01,2.00e-01,
10,1.60e-01,-2.00e-01,
11,2.20e-01,2.00e-01,
12,2.20e-01,-2.00e-01,
13,1.60e-01,2.00e-01,
14,2.20e-01,2.00e-01,
15,1.60e-01,-2.00e-01,
16,2.00e-01,-2.00e-01,
17,1.60e-01,2.00e-01,
18,2.00e-01,2.00e-01,
19,1.60e-01,-2.00e-01,
20,2.00e-01,-2.00e-01,
21,1.60e-01,2.00e-01,
22,2.00e-01,-2.00e-01,
23,1.60e-01,2.00e-01,
24,2.00e-01,-2.00e-01,
25,1.40e-01,2.00e-01,
26,2.00e-01,2.00e-01,
27,1.40e-01,-2.00e-01,
28,2.00e-01,2.00e-01,
29,1.40e-01,-2.00e-01,
30,2.00e-01,-2.00e-01,
31,1.40e-01,2.00e-01,
32,2.00e-01,2.00e-01,
33,1.40e-01,-2.00e-01,
34,2.00e-01,-2.00e-01,
35,1.60e-01,2.00e-01,
36,2.00e-01,-2.00e-01,
37,1.40e-01,2.00e-01,
38,1.60e-01,-2.00e-01,
39,2.20e-01,2.00e-01,
40,1.60e-01,2.00e-01,
41,2.20e-01,-2.00e-01,
42,2.20e-01,-2.00e-01,
43,1.60e-01,2.00e-01,
44,2.20e-01,-2.00e-01,
45,1.60e-01,2.00e-01,
46,2.00e-01,-2.00e-01,
47,1.60e-01,2.00e-01,
48,2.00e-01,2.00e-01,
49,1.60e-01,-2.00e-01,
50,2.00e-01,2.00e-01,
51,1.40e-01,-2.00e-01,
52,1.60e-01,2.00e-01,
53,2.20e-01,-2.00e-01,
